"3004458","2017-06-09T12:36:50.000Z","goofy@framapiaf.org","@etienne_cdl Une fois là-haut, on se fera une petite ballade#ironème"
"3050996","2017-06-10T16:45:39.000Z","goofy@framapiaf.org","c'est pas malin dix cibles #ironème"
"3065087","2017-06-11T00:54:26.000Z","bituur_esztreym@mastodon.xyz","le brâme du cèpe #ironèmepas de moi, je l'ai croisé aujourd'hui,de l'homme qui s'appelle Michel Héliot,et exerce à l'enseigne du http://lebrameducepe.com/#tuerie"
"3072176","2017-06-11T07:03:45.000Z","goofy@framapiaf.org","@etienne_cdl Boulevart#ironème"
"3072357","2017-06-11T07:18:33.000Z","goofy@framapiaf.org","@etienne_cdl Le conneau des Danaïdes#ironème"
"3075402","2017-06-11T10:34:28.000Z","goofy@framapiaf.org","@etienne_cdl Le ballon d'AchilleL'allure d'OrphéeL'écharde du soleil#ironème"
"3131385","2017-06-12T20:16:26.000Z","fmstereo@framapiaf.org","@goofy  #Ironème Les Thomas dans le salon."
"3136237","2017-06-12T22:10:18.000Z","goofy@framapiaf.org","@fmstereo Laisse Thomas dans l'étalon #ironème"
"3137598","2017-06-12T22:49:26.000Z","goofy@framapiaf.org","@etienne_cdl Un mot pour un hôteLe fleuve gâchéL'apport de l'ombreFinissez vos fraises #ironème"
"3163761","2017-06-13T15:36:48.000Z","fmstereo@framapiaf.org","@goofy #ironème Faire lasser un chapeau par le chat d'une voisine."
"3163782","2017-06-13T15:37:25.000Z","fmstereo@framapiaf.org","@goofy #ironème Ou plutôt :Faire lacer un chapeau par le chat d'une voisine."
"3163833","2017-06-13T15:38:56.000Z","fmstereo@framapiaf.org","@goofy Goûter les vieux de la fête. #ironème"
"3165991","2017-06-13T16:30:54.000Z","goofy@framapiaf.org","@etienne_cdl Lire entre les livres	Vivre entre les lignesL'ivre entre les vignes#ironème"
"3214464","2017-06-14T17:42:56.000Z","goofy@framapiaf.org","@etienne_cdl Classer la figure.	Glacer les piedsDécalé comme un lapin.	Partir en trompeLécher la porte ouverte	mais fermer les vieux laids#ironème"
"3248363","2017-06-15T05:06:41.000Z","goofy@framapiaf.org","#newsLa réplique en marcheLes preuves de philosophieCorps de l'être#ironème"
"3259149","2017-06-15T10:50:39.000Z","goofy@framapiaf.org","""areuh areuh humanum est""  (Michel Foucault) #ironème"
"3322151","2017-06-16T08:04:30.000Z","djelouze@framapiaf.org","Alors dites-moi, c'est quoi un  #ironème ?cc @fmstereo"
"3327377","2017-06-16T09:46:40.000Z","etienne_cdl@framapiaf.org",". @djelouze @fmstereo @darkpalmor voici la définition que j'en dirais l'an dernier, elle est toujours valide : http://www.scalde.co/2016/05/27/etienne-candel-entretien-fleuve-subversion-discrete/ (je vais commencer à tagger les #ironèmes). Depuis j'ai commencé aussi les #pyronèmes et les #étymonier #étymoniais. variantes de ce système de transformation du langage."
"3327815","2017-06-16T10:46:40.000Z","etienne_cdl@framapiaf.org","Parler siphons.  #ironème #ironèmes"
"3327819","2017-06-16T10:47:05.000Z","etienne_cdl@framapiaf.org","Embrasser sur les dents.  #ironème #ironèmes"
"3327836","2017-06-16T10:48:25.000Z","etienne_cdl@framapiaf.org","Les flous littéraires.  #ironème #ironèmes"
"3327839","2017-06-16T10:48:05.000Z","etienne_cdl@framapiaf.org","Interloputeur.  #ironème #ironèmes"
"3339714","2017-06-16T15:49:41.000Z","fmstereo@framapiaf.org","#Ironème Bon oui, Ken !"
"3348686","2017-06-16T15:47:30.000Z","etienne_cdl@framapiaf.org","Personnes agies.  #ironème #ironèmes"
"3348732","2017-06-16T18:47:10.000Z","goofy@framapiaf.org","@etienne_cdl Acte moqué	Pacte manquéUne charge de revanches.	Achat de revengePersonnes agies	Personne ne nageait#ironème"
"3357829","2017-06-16T21:27:02.000Z","goofy@framapiaf.org","@Framatophe ouh là, dangereux ça, avaler des laques…#ironème #brouillage"
"3376978","2017-06-17T06:14:12.000Z","etienne_cdl@framapiaf.org","Larves de crocodile.  #ironème #ironèmes"
"3379886","2017-06-17T07:53:02.000Z","etienne_cdl@framapiaf.org","Le cadeau de ses soucis.  #ironème #ironèmes"
"3380537","2017-06-17T08:34:28.000Z","notabene@cafe.des-blogueurs.org","Léonard de Vichy  #ironème"
"3380551","2017-06-17T08:35:06.000Z","notabene@cafe.des-blogueurs.org","Alexandre le gland  #ironème"
"3380644","2017-06-17T08:14:00.000Z","etienne_cdl@framapiaf.org","Bâiller devant sa porte.  #ironème #ironèmes"
"3381175","2017-06-17T08:59:56.000Z","fmstereo@framapiaf.org","@notabene La glande Catherine  #Ironème"
"3383241","2017-06-17T09:46:06.000Z","etienne_cdl@framapiaf.org","Pentes grasses.  #ironème #ironèmes"
"3386763","2017-06-17T08:24:49.000Z","etienne_cdl@framapiaf.org","Miningful.  #ironème #ironèmes"
"3386803","2017-06-17T12:51:57.000Z","goofy@framapiaf.org","@etienne_cdl Plantes département#ironème"
"3388382","2017-06-17T13:54:48.000Z","goofy@framapiaf.org","@etienne_cdl Miningful  Foolfilment#ironème"
"3392951","2017-06-17T16:02:30.000Z","etienne_cdl@framapiaf.org","Puis  Sans fond.  #ironème #ironèmes"
"3393400","2017-06-17T16:03:59.000Z","etienne_cdl@framapiaf.org","Paysage piéton.  #ironème #ironèmes"
"3394773","2017-06-17T16:49:43.000Z","goofy@framapiaf.org","@etienne_cdl PuisSans fondJadis 	styleRavi	Sans finDes ors 	mais 	parmi		râcleaprès	de main		en main		tenantune autre foi#ironème"
"3402823","2017-06-17T19:58:15.000Z","notabene@cafe.des-blogueurs.org","Verges de contact.  #ironème"
"3412937","2017-06-17T22:55:34.000Z","etienne_cdl@framapiaf.org","Une montagne de ceci.  #ironème #ironèmes"
"3423609","2017-06-18T06:05:46.000Z","etienne_cdl@framapiaf.org","Château de karts.  #ironème #ironèmes"
"3425997","2017-06-18T07:14:24.000Z","etienne_cdl@framapiaf.org","Accident de par-cœur.  #ironème #ironèmes"
"3425999","2017-06-18T07:14:04.000Z","etienne_cdl@framapiaf.org","Dans la paume des yeux.  #ironème #ironèmes"
"3430216","2017-06-18T10:48:46.000Z","etienne_cdl@framapiaf.org","Le bon côté des chauves.  #ironème #ironèmes"
"3430372","2017-06-18T10:49:39.000Z","etienne_cdl@framapiaf.org","Choses souris.  #ironème #ironèmes"
"3431179","2017-06-18T11:29:09.000Z","etienne_cdl@framapiaf.org","Parti lié.  #ironème #ironèmes"
"3432534","2017-06-18T12:30:27.000Z","bituur_esztreym@mastodon.xyz","@etienne_cdl Divaga l'âne.#ironème #ironèmes"
"3432536","2017-06-18T12:25:46.000Z","etienne_cdl@framapiaf.org","Des vagues à l'âme.  #ironème #ironèmes"
"3433097","2017-06-18T12:47:44.000Z","bituur_esztreym@mastodon.xyz","::⠀͜  On mâche avec la Macreuse.  ⠀͜::    #prplXprpgnd #prplXpºllıtıc #ironème"
"3433277","2017-06-18T12:52:53.000Z","darkpalmor@framapiaf.org","@bituur_esztreym @etienne_cdl @goofy On marche comme ArthurAvec l'homme à la semoule de plombFonduCouscous tordusPlombéssous le soleil exactement.#ironèmes pesants(Mais j'ai un mot de mon Docteur Aloys)"
"3434752","2017-06-18T13:41:32.000Z","notabene@cafe.des-blogueurs.org","Plaid coupable  #ironème"
"3435159","2017-06-18T13:38:12.000Z","etienne_cdl@framapiaf.org","Rencontrer des histoires.  #ironème #ironèmes"
"3435832","2017-06-18T13:43:39.000Z","darkpalmor@framapiaf.org","@etienne_cdl Le détour du refoulé. Rencontrer des histoires. Un long bol d'air, cul sec.Tout ça, c'est parlant.Le sexe fable.#ironème #ironèmes"
"3449127","2017-06-18T19:46:19.000Z","darkpalmor@framapiaf.org","@etienne_cdl Droit dans sa chaire en thèse,Docteur en #ironèmes divers,@etienne_cdl nous botte le train-train des mots usés,Nous ressemelle l'espadrille,Nous re-ferre le sabot.Suivons sa trace, elle est profonde."
"3449129","2017-06-18T19:39:18.000Z","etienne_cdl@framapiaf.org","Trouver chaussure à cent pieds.  #ironème #ironèmes"
"3452812","2017-06-18T21:13:08.000Z","goofy@framapiaf.org","Bon il me manque juste 300 caractères pour appendre une contribution vespérale au jihadistes de l' #ironème @etienne_cdl @darkpalmor @fmstereo @bituur_esztreym @evelinette  et bientôt d'autres j'espère"
"3453979","2017-06-18T21:43:25.000Z","bituur_esztreym@mastodon.xyz","Pour vouivre peureuse liseron ensaché #ironème"
"3453982","2017-06-18T21:42:26.000Z","darkpalmor@framapiaf.org","@goofy @evelinette @bituur_esztreym @fmstereo @etienne_cdl La médaille appendue,l'intermittent de l' #ironème s'y accroche comme un pendu à sa cordelette.Palme pour un Palmor,paire de pieds de canards, pour surnager dans la pataugeoiredu marigot aporétique,drôle à tics,au milieu des crocos.Demain hait un nôtre jour."
"3454881","2017-06-18T22:08:47.000Z","goofy@framapiaf.org","@darkpalmor  Pour moi qui nul trop fait ne brigueC'est le moment de Saint Cliné(le patron des ânes au lexique)Car en vol entier je le déclareLa palme d'or revient au maréchal canard#ironème"
"3473968","2017-06-19T07:05:42.000Z","etienne_cdl@framapiaf.org","Cirer la langue.  #ironème #ironèmes"
"3474226","2017-06-19T08:28:52.000Z","etienne_cdl@framapiaf.org","Décadence de salon.  #ironème #ironèmes"
"3474307","2017-06-19T08:38:51.000Z","notabene@cafe.des-blogueurs.org","Circonférence de Yalta.  #ironème"
"3474335","2017-06-19T08:40:16.000Z","notabene@cafe.des-blogueurs.org","Gratin dauphinois libéré.  #ironème"
"3474396","2017-06-19T08:42:14.000Z","notabene@cafe.des-blogueurs.org","Retour de taille.  #ironème"
"3474560","2017-06-19T08:48:47.000Z","etienne_cdl@framapiaf.org","Volet de bois vert.  #ironème #ironèmes"
"3474571","2017-06-19T08:39:37.000Z","etienne_cdl@framapiaf.org","Mes anges charbonniers.  #ironème #ironèmes"
"3474859","2017-06-19T09:03:53.000Z","notabene@cafe.des-blogueurs.org","Glucides de Corneille.  #ironème"
"3474863","2017-06-19T09:04:10.000Z","notabene@cafe.des-blogueurs.org","Travailler du château.  #ironème"
"3474868","2017-06-19T09:04:27.000Z","notabene@cafe.des-blogueurs.org","Se garer en crénom.  #ironème"
"3475541","2017-06-19T08:39:59.000Z","darkpalmor@framapiaf.org","Cirer la langue de bois verni.  Au Parquet les invités badinent sur un air de Chopin Valse sans hésitation, Décadence de salon des nouveautés. Et ça recommence pour un tour de rein, un tout ptit tour de rin du tout. Tardieu rigole, Sa môme danse. Bouquet garni d'  #ironèmes à la @etienne_cdl Le propulseur des maudits mots."
"3480276","2017-06-19T12:38:05.000Z","notabene@cafe.des-blogueurs.org","M'user sur le mauvais cheval.  #ironème"
"3480449","2017-06-19T12:42:23.000Z","notabene@cafe.des-blogueurs.org","Le tour niqué.  #ironème"
"3480563","2017-06-19T12:45:06.000Z","notabene@cafe.des-blogueurs.org","Du pain sur la blanche.  #ironème"
"3480621","2017-06-19T12:46:23.000Z","notabene@cafe.des-blogueurs.org","Pommes d'éther.  #ironème"
"3480665","2017-06-19T12:47:41.000Z","notabene@cafe.des-blogueurs.org","Mission impassible.  #ironème"
"3481141","2017-06-19T12:59:43.000Z","notabene@cafe.des-blogueurs.org","Se réchauffer au coin de l'autre.  #ironème"
"3481215","2017-06-19T13:01:04.000Z","notabene@cafe.des-blogueurs.org","Dis voir pachysphère, quelqu'un a partagé une image où on lisait «  #ironème » en grec, si tu retrouves l'image et le toot je te fais un bisou. #crowdsourcedknowledge"
"3481335","2017-06-19T13:04:23.000Z","notabene@cafe.des-blogueurs.org","Macro au vin blanc.  #ironème"
"3481349","2017-06-19T13:04:50.000Z","notabene@cafe.des-blogueurs.org","Payer la fracture.  #ironème"
"3481461","2017-06-19T13:08:18.000Z","notabene@cafe.des-blogueurs.org","Épices sonnantes et trébuchantes.  #ironème"
"3481495","2017-06-19T13:09:36.000Z","notabene@cafe.des-blogueurs.org","L'étai d'urgence.  #ironème"
"3481553","2017-06-19T13:11:33.000Z","notabene@cafe.des-blogueurs.org","L'épée de l'esprit.  #ironème (je sais pas s'il compte, celui-là, ou s'il est trop difficile sans contexte)"
"3481960","2017-06-19T13:24:20.000Z","notabene@cafe.des-blogueurs.org","Le découragement tabac.  #ironème"
"3482044","2017-06-19T13:26:43.000Z","notabene@cafe.des-blogueurs.org","Le quinqua génère.  #ironème"
"3482192","2017-06-19T13:32:10.000Z","notabene@cafe.des-blogueurs.org","Le caca génère.  #ironème (mieux)"
"3482551","2017-06-19T13:43:41.000Z","notabene@cafe.des-blogueurs.org","Levure de pierre.  #ironème"
"3482562","2017-06-19T13:44:05.000Z","notabene@cafe.des-blogueurs.org","Perce et police.  #ironème"
"3482679","2017-06-19T13:47:51.000Z","notabene@cafe.des-blogueurs.org","Bout langé : braguette bien fraîche.  #ironème"
"3482707","2017-06-19T13:48:37.000Z","notabene@cafe.des-blogueurs.org","Choc aux las.  #ironème"
"3482883","2017-06-19T13:53:21.000Z","notabene@cafe.des-blogueurs.org","Espace hors tôt normé.  #ironème"
"3483055","2017-06-19T13:58:25.000Z","goofy@framapiaf.org","et paf, on a trouvé un autre générateur compulsif d' #ironèmes https://cafe.des-blogueurs.org/@notabeneTout ça c'est de la faute @etienne_cdl"
"3483089","2017-06-19T13:59:18.000Z","notabene@cafe.des-blogueurs.org","@goofy @etienne_cdl C'est vrai que c'est compulsif cette saleté.Qu'on pue le Cif.Compulse if.#ironème #inception"
"3483173","2017-06-19T14:01:08.000Z","notabene@cafe.des-blogueurs.org","Ire aux nems.  #ironème"
"3483186","2017-06-19T14:01:32.000Z","notabene@cafe.des-blogueurs.org","Le roi boit seul : l'ivre sans pages.  #ironème"
"3483818","2017-06-19T14:16:31.000Z","notabene@cafe.des-blogueurs.org","Le pas de loi.  #ironème"
"3484482","2017-06-19T14:34:22.000Z","notabene@cafe.des-blogueurs.org","Conte tenu.  #ironème"
"3484531","2017-06-19T14:35:31.000Z","notabene@cafe.des-blogueurs.org","Vert tige.  #ironème"
"3484560","2017-06-19T14:36:11.000Z","notabene@cafe.des-blogueurs.org","Fleur des chants.  #ironème"
"3484575","2017-06-19T14:36:30.000Z","notabene@cafe.des-blogueurs.org","Coton tigre.  #ironème"
"3484726","2017-06-19T14:40:10.000Z","notabene@cafe.des-blogueurs.org","L'eau à bonde.  #ironème"
"3484971","2017-06-19T14:44:53.000Z","notabene@cafe.des-blogueurs.org","Le pont des sous pires.  #ironème"
"3485048","2017-06-19T14:46:45.000Z","notabene@cafe.des-blogueurs.org","Dépit de poisson.  #ironème"
"3485240","2017-06-19T14:51:24.000Z","notabene@cafe.des-blogueurs.org","Le prince des marrés.  #ironème"
"3485255","2017-06-19T14:51:38.000Z","notabene@cafe.des-blogueurs.org","Marris et femmes.  #ironème"
"3485277","2017-06-19T14:52:17.000Z","notabene@cafe.des-blogueurs.org","À rang, sors.  #ironème"
"3485347","2017-06-19T14:53:52.000Z","notabene@cafe.des-blogueurs.org","Ex terne.  #ironème"
"3485401","2017-06-19T14:55:14.000Z","notabene@cafe.des-blogueurs.org","La tour de babil.  #ironème"
"3486338","2017-06-19T15:14:58.000Z","goofy@framapiaf.org","@notabene Je répondais tout à l'heure dans un Pouet qui s'est mystérieusement volatilisé dans le cyberespace que le seul moyen que je voyais d'échapper à la contagion c'est de faire de l'ingénierie inverse : décomposer/recomposer et subvertir les #ironèmes. C'est pas commode et c'est lent par rapport à ton flux quasi-continu de création ou celui d'@etienne_cdl https://framapiaf.org/media/LmB41peK-VqhGoP4hNs"
"3486343","2017-06-19T15:06:52.000Z","etienne_cdl@framapiaf.org","Comme un loup en cave.  #ironème #ironèmes"
"3486681","2017-06-19T15:23:26.000Z","notabene@cafe.des-blogueurs.org","L'arrêt au milieu.  #ironème"
"3486694","2017-06-19T15:23:37.000Z","notabene@cafe.des-blogueurs.org","Voter avec ses plaies.  #ironème"
"3486831","2017-06-19T15:27:00.000Z","notabene@cafe.des-blogueurs.org","Adam et Ève : la pomme à deux.  #ironème"
"3486895","2017-06-19T15:28:38.000Z","notabene@cafe.des-blogueurs.org","Pas folle, la mousse.  #ironème"
"3486953","2017-06-19T15:29:34.000Z","notabene@cafe.des-blogueurs.org","Et pis : tête.  #ironème"
"3486976","2017-06-19T15:29:53.000Z","notabene@cafe.des-blogueurs.org","Un adjectif à tribu.  #ironème"
"3487011","2017-06-19T15:30:42.000Z","notabene@cafe.des-blogueurs.org","Le bât tôt.  #ironème (c'est pour les travailleurs de l'aurore)"
"3487139","2017-06-19T15:34:04.000Z","notabene@cafe.des-blogueurs.org","Abjects tifs.  #ironème"
"3487239","2017-06-19T15:36:04.000Z","notabene@cafe.des-blogueurs.org","Les bras menton.  #ironème"
"3487842","2017-06-19T15:48:03.000Z","notabene@cafe.des-blogueurs.org","Le verbe Ô.  #ironème"
"3488019","2017-06-19T15:40:35.000Z","etienne_cdl@framapiaf.org","Tourner sept fois sa langue dans sa poche.  #ironème #ironèmes"
"3488221","2017-06-19T15:55:24.000Z","notabene@cafe.des-blogueurs.org","Les romans pleuvent.  #ironème"
"3488243","2017-06-19T15:55:58.000Z","notabene@cafe.des-blogueurs.org","Pétale tousse.  #ironème"
"3488349","2017-06-19T15:57:58.000Z","notabene@cafe.des-blogueurs.org","Jus d'eau.  #ironème"
"3489038","2017-06-19T15:41:18.000Z","etienne_cdl@framapiaf.org","Pelage de sable blanc.  #ironème #ironèmes"
"3489053","2017-06-19T15:40:48.000Z","etienne_cdl@framapiaf.org","Je de données.  #ironème #ironèmes"
"3489302","2017-06-19T16:15:07.000Z","notabene@cafe.des-blogueurs.org","L'avis des bêtes.  #ironème"
"3489345","2017-06-19T16:15:55.000Z","notabene@cafe.des-blogueurs.org","Blettes sauvages.  #ironème"
"3489356","2017-06-19T16:16:15.000Z","notabene@cafe.des-blogueurs.org","Les bras en crois.  #ironème"
"3489380","2017-06-19T16:16:53.000Z","notabene@cafe.des-blogueurs.org","Les degrés dalles collent.  #ironème"
"3489398","2017-06-19T16:17:16.000Z","notabene@cafe.des-blogueurs.org","Degrés ou de force.  #ironème"
"3489663","2017-06-19T16:22:11.000Z","notabene@cafe.des-blogueurs.org","Canne à son.  #ironème"
"3498853","2017-06-19T19:19:06.000Z","bituur_esztreym@mastodon.xyz","Bâtir Croatan. Partons pour l'Hacienda ! #ironème  ··  #inonèmes #TazoChtchegloviens"
"3499201","2017-06-19T19:24:39.000Z","bituur_esztreym@mastodon.xyz","Bringuer un portefeuille #ironèmeinspiré par @superjey :https://hostux.social/users/superjey/updates/58462"
"3502871","2017-06-19T20:29:33.000Z","goofy@framapiaf.org","@nicosomb méfie-toi, une fois que tu es conte à minets, tu finis par écrire et penser en #ironèmes, je ne suis pas sûr que ça soit au petit mâle pour la recherche d'emploi d'un développeur food-stack @notabene"
"3503582","2017-06-19T20:43:37.000Z","fmstereo@framapiaf.org","#Ironème Berner les oeufs."
"3503667","2017-06-19T20:45:24.000Z","fmstereo@framapiaf.org","#Ironème Dormir sur ses deux oreillers."
"3503845","2017-06-19T20:47:27.000Z","etienne_cdl@framapiaf.org","Flot artistique.  #ironème #ironèmes"
"3504008","2017-06-19T20:51:36.000Z","goofy@framapiaf.org","@etienne_cdl Râclée à douille#ironème"
"3504009","2017-06-19T20:48:55.000Z","etienne_cdl@framapiaf.org","Clé à mollettes.  #ironème #ironèmes"
"3504050","2017-06-19T20:52:23.000Z","fmstereo@framapiaf.org","#Ironème  fenêtre sur four."
"3504534","2017-06-19T21:01:08.000Z","bituur_esztreym@mastodon.xyz","Pénitent de la raie publique #ironème(avec hommage aux Présence Panchounette, qui résidèrent raie du Cul Bourgeois, à Bdx)#bonus ! #variantes : résident, résidu, médisant, évidant, tréfilant, ..."
"3504888","2017-06-19T20:50:45.000Z","etienne_cdl@framapiaf.org","Chirotracteur.  #ironème #ironèmes"
"3512049","2017-06-19T23:38:41.000Z","bituur_esztreym@mastodon.xyz","Le coup de pied de l'âtre #ironème"
"3525903","2017-06-20T05:04:30.000Z","notabene@cafe.des-blogueurs.org","Pertes et profils.  #ironème"
"3525965","2017-06-20T04:49:19.000Z","etienne_cdl@framapiaf.org","Polochon d'exécution.  #ironème #ironèmes"
"3525972","2017-06-20T04:52:20.000Z","etienne_cdl@framapiaf.org","Jour inouï.  #ironème #ironèmes"
"3525974","2017-06-20T04:49:04.000Z","etienne_cdl@framapiaf.org","Pendre la tête.  #ironème #ironèmes"
"3526863","2017-06-20T05:35:05.000Z","sebsauvage@framapiaf.org","Pil poil mon sentiment ce matin.  RT  @fmstereo: #Ironème  fenêtre sur four."
"3527209","2017-06-20T05:23:20.000Z","etienne_cdl@framapiaf.org","Ras de plafond.  #ironème #ironèmes"
"3528701","2017-06-20T06:38:19.000Z","goofy@framapiaf.org","@etienne_cdl Bâton de marais sale#ironème #ping-pong"
"3528703","2017-06-20T06:37:10.000Z","etienne_cdl@framapiaf.org","Retour de bouton.  #ironème #ironèmes"
"3529047","2017-06-20T06:50:46.000Z","djelouze@framapiaf.org","Comique bourbier #ironème"
"3534025","2017-06-20T10:04:09.000Z","notabene@cafe.des-blogueurs.org","On peut rire de toux.  #ironème"
"3534091","2017-06-20T10:06:43.000Z","notabene@cafe.des-blogueurs.org","Au seul de la porte.  #ironème"
"3538991","2017-06-20T13:05:18.000Z","djelouze@framapiaf.org","Secoue toujours #ironème"
"3549004","2017-06-20T15:49:27.000Z","etienne_cdl@framapiaf.org","Houles marinières.  #ironème #ironèmes"
"3554539","2017-06-20T19:24:39.000Z","notabene@cafe.des-blogueurs.org","Passage à tarbasse.  #ironème"
"3554570","2017-06-20T19:25:19.000Z","notabene@cafe.des-blogueurs.org","Carte d'entité.  #ironème"
"3554597","2017-06-20T19:25:45.000Z","notabene@cafe.des-blogueurs.org","L'are moderne.  #ironème"
"3554617","2017-06-20T19:26:06.000Z","notabene@cafe.des-blogueurs.org","État peu lissé.  #ironème"
"3554637","2017-06-20T19:26:39.000Z","notabene@cafe.des-blogueurs.org","Lama de misère.  #ironème"
"3554698","2017-06-20T19:28:05.000Z","notabene@cafe.des-blogueurs.org","Parade perdue.  #ironème"
"3554718","2017-06-20T19:28:32.000Z","notabene@cafe.des-blogueurs.org","Prise électrique de judo.  #ironème"
"3554751","2017-06-20T19:29:13.000Z","notabene@cafe.des-blogueurs.org","Avec pertes et tracas.  #ironème"
"3554842","2017-06-20T19:31:16.000Z","notabene@cafe.des-blogueurs.org","Trac aux sphères.  #ironème"
"3554868","2017-06-20T19:31:44.000Z","goofy@framapiaf.org","@etienne_cdl Tapir dans l'ombre	Tapis dans Londres#ironème #iromême"
"3554869","2017-06-20T15:37:28.000Z","etienne_cdl@framapiaf.org","Tapir dans l'ombre.  #ironème #ironèmes"
"3554895","2017-06-20T19:32:17.000Z","notabene@cafe.des-blogueurs.org","À moi, Brie, de Maux.  #ironème"
"3554958","2017-06-20T19:33:30.000Z","notabene@cafe.des-blogueurs.org","Rafaler les voiles.  #ironème"
"3555087","2017-06-20T19:36:10.000Z","goofy@framapiaf.org","@etienne_cdl Le père rit jaune#ironème"
"3555088","2017-06-20T19:27:48.000Z","etienne_cdl@framapiaf.org","Perrine en sa demeure.  #ironème #ironèmes"
"3555097","2017-06-20T19:36:30.000Z","notabene@cafe.des-blogueurs.org","Monter à l'amande.  #ironème"
"3555231","2017-06-20T19:39:36.000Z","notabene@cafe.des-blogueurs.org","Sucer les fraises.  #ironème"
"3555244","2017-06-20T19:40:01.000Z","notabene@cafe.des-blogueurs.org","Sucrer les treize.  #ironème"
"3555391","2017-06-20T19:43:00.000Z","notabene@cafe.des-blogueurs.org","Prudibonderie.  #ironème"
"3555717","2017-06-20T19:50:34.000Z","notabene@cafe.des-blogueurs.org","Des vertes et des pâtures.  #ironème"
"3555768","2017-06-20T19:51:54.000Z","notabene@cafe.des-blogueurs.org","La traite des branches.  #ironème"
"3555806","2017-06-20T19:52:48.000Z","notabene@cafe.des-blogueurs.org","Entre deux mots, prenons le moindre.  #ironème"
"3555949","2017-06-20T19:55:52.000Z","notabene@cafe.des-blogueurs.org","Sirop d'étable.  #ironème"
"3556069","2017-06-20T19:58:14.000Z","notabene@cafe.des-blogueurs.org","Pâte d'antéchrist.  #ironème"
"3556076","2017-06-20T19:45:16.000Z","emmanuelc@mamot.fr","Bien Malawi ne profite jamais  #ironème"
